,customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure
2180,2181,Tobe,Roxby,M,99,143251200000000000,Account Executive,IT,Mass Customer,N,Yes,8
2181,2182,Symon,Minchin,M,47,-85017600000000000,Assistant Media Planner,Entertainment,High Net Worth,N,Yes,16
2182,2183,Jillie,Fyndon,F,61,66268800000000000,Programmer Analyst IV,Manufacturing,Mass Customer,N,Yes,7
2183,2184,Lamar,Gladman,M,49,60739200000000000,Statistician III,Health,Mass Customer,N,No,11
2184,2185,Gayle,Gridley,F,40,-196128000000000000,Human Resources Assistant II,Property,Mass Customer,N,No,19
2185,2186,Carolina,Sexty,F,61,-214358400000000000,Clinical Specialist,Health,High Net Worth,N,No,5
2186,2187,Brunhilde,Kendall,F,52,883180800000000000,Budget/Accounting Analyst I,Health,Mass Customer,N,No,2
2187,2188,Zonnya,Fayter,F,85,71107200000000000,Nurse Practicioner,Manufacturing,Mass Customer,N,No,17
2188,2189,Thedric,,M,43,888364800000000000,Safety Technician II,Financial Services,High Net Worth,N,No,4
2189,2190,Maressa,Kondrachenko,F,77,293155200000000000,Business Systems Development Analyst,IT,Affluent Customer,N,No,13
2190,2191,Alley,Fitchell,M,2,200620800000000000,Payment Adjustment Coordinator,Manufacturing,Mass Customer,N,Yes,4
2191,2192,Hubie,Leipold,M,93,-105667200000000000,Staff Accountant II,Manufacturing,Mass Customer,N,No,14
2192,2193,Roldan,Carrington,M,66,-443232000000000000,Developer III,Manufacturing,Mass Customer,N,Yes,6
2193,2194,Johnette,O'Fergus,F,79,-356918400000000000,Electrical Engineer,Manufacturing,Affluent Customer,N,Yes,11
2194,2195,Nevsa,Taill,F,94,546912000000000000,GIS Technical Architect,Financial Services,Affluent Customer,N,Yes,13
2195,2196,Skylar,Brise,M,66,203040000000000000,Media Manager I,Retail,High Net Worth,N,Yes,7
2196,2197,Filip,Willows,M,32,748137600000000000,Programmer Analyst I,Financial Services,Mass Customer,N,No,7
2197,2198,Marijn,Arnoll,M,1,884390400000000000,Editor,Property,Affluent Customer,N,Yes,1
2198,2199,Leigha,Ranger,F,89,413596800000000000,Account Coordinator,Property,High Net Worth,N,Yes,13
2199,2200,Teodoor,Lovelace,M,23,521596800000000000,Community Outreach Specialist,Manufacturing,Affluent Customer,N,Yes,16
2200,2201,Trisha,Basset,F,56,913420800000000000,Design Engineer,Financial Services,Affluent Customer,N,Yes,1
2201,2202,Diannne,Neissen,F,46,240796800000000000,Physical Therapy Assistant,Financial Services,Affluent Customer,N,Yes,8
2202,2203,Ganny,Alessandrelli,M,13,914371200000000000,Sales Associate,Health,High Net Worth,N,Yes,2
2203,2204,Kacie,Barthram,F,16,-73180800000000000,Librarian,Entertainment,High Net Worth,N,No,7
2204,2205,Birk,Elphey,U,76,1977-7-12,Accounting Assistant III,IT,Mass Customer,N,No,0
2205,2206,Osmond,McCamish,M,60,-397785600000000000,Structural Engineer,Financial Services,Affluent Customer,N,No,14
2206,2207,Junia,Gall,F,93,286156800000000000,Web Designer IV,Manufacturing,Mass Customer,N,Yes,16
2207,2208,Lavena,Embling,F,59,-494035200000000000,Business Systems Development Analyst,Manufacturing,Mass Customer,N,No,9
2208,2209,Rriocard,Gavan,M,4,744422400000000000,Registered Nurse,Health,Affluent Customer,N,Yes,3
2209,2210,Kirby,Cameron,M,16,501638400000000000,Registered Nurse,Health,High Net Worth,N,No,5
2210,2211,Carmelita,Matuskiewicz,F,3,178329600000000000,Business Systems Development Analyst,Manufacturing,Mass Customer,N,Yes,18
2211,2212,Adrianne,Raoux,F,22,137635200000000000,Technical Writer,Manufacturing,Affluent Customer,N,Yes,20
2212,2213,Jesse,Leyshon,F,70,831427200000000000,Legal Assistant,Manufacturing,Affluent Customer,N,Yes,6
2213,2214,Farlay,Plevey,M,52,-402969600000000000,Business Systems Development Analyst,Manufacturing,High Net Worth,N,Yes,8
2214,2215,Viola,Wadhams,F,50,35856000000000000,Structural Engineer,Financial Services,Mass Customer,N,Yes,18
2215,2216,Clarinda,Woffinden,F,29,-252374400000000000,Systems Administrator II,Property,High Net Worth,N,Yes,10
2216,2217,Kristofor,Juris,M,98,372124800000000000,Paralegal,Financial Services,Mass Customer,N,No,16
2217,2218,Madelena,Blincoe,F,94,706924800000000000,Senior Sales Associate,Health,Affluent Customer,N,No,4
2218,2219,Ansel,Napier,M,73,383788800000000000,Senior Quality Engineer,Manufacturing,High Net Worth,N,Yes,3
2219,2220,Curr,Jancey,M,35,-335750400000000000,Legal Assistant,Financial Services,Mass Customer,N,Yes,13
2220,2221,Tye,Scottini,M,80,815702400000000000,General Manager,Argiculture,Affluent Customer,N,No,7
2221,2222,Caroline,Grabban,F,20,146707200000000000,Professor,Financial Services,Mass Customer,N,No,14
2222,2223,Sarita,Georgiev,F,38,349574400000000000,Professor,Health,Mass Customer,N,No,12
2223,2224,Sydel,Seccombe,F,3,903398400000000000,Budget/Accounting Analyst III,Retail,High Net Worth,N,Yes,4
2224,2225,Christina,Easum,F,45,575942400000000000,Occupational Therapist,Health,Affluent Customer,N,No,19
2225,2226,Hedvig,Flatt,F,10,-455932800000000000,Biostatistician II,Entertainment,Mass Customer,N,No,11
2226,2227,Duff,Kemble,M,45,206323200000000000,Systems Administrator I,Property,Affluent Customer,N,Yes,9
2227,2228,Rosita,Soppeth,F,12,-435974400000000000,Geological Engineer,Manufacturing,High Net Worth,N,No,9
2228,2229,Linette,Gotmann,F,76,-338601600000000000,Cost Accountant,Financial Services,Affluent Customer,N,Yes,7
2229,2230,Gertruda,Shrimpling,F,53,251596800000000000,Business Systems Development Analyst,Manufacturing,Mass Customer,N,No,19
2230,2231,Rasla,Landreth,F,68,-324086400000000000,Accounting Assistant II,Manufacturing,Mass Customer,N,No,13
2231,2232,Nev,Malone,M,69,642038400000000000,Help Desk Technician,Manufacturing,Mass Customer,N,Yes,11
2232,2233,Cassi,Killingworth,F,49,115948800000000000,Sales Associate,Manufacturing,Mass Customer,N,Yes,8
2233,2234,Dylan,Hanvey,M,48,526608000000000000,Electrical Engineer,Manufacturing,Mass Customer,N,No,18
2234,2235,Maxine,Cauldwell,F,75,307670400000000000,Social Worker,Health,Affluent Customer,N,No,16
2235,2236,Arin,Crickmoor,M,0,-54000000000000000,Data Coordiator,Manufacturing,Affluent Customer,N,Yes,13
2236,2237,Julia,Walden,F,83,-16329600000000000,Business Systems Development Analyst,Manufacturing,Mass Customer,N,Yes,9
2237,2238,Nata,Plinck,F,96,274579200000000000,Director of Sales,Retail,Mass Customer,N,Yes,14
2238,2239,Jocelyne,Pasquale,F,0,-314755200000000000,Associate Professor,Property,High Net Worth,N,Yes,8
2239,2240,Niall,Hallifax,M,4,-13824000000000000,Automation Specialist III,Manufacturing,High Net Worth,N,Yes,16
2240,2241,Augy,Jerrems,M,45,162345600000000000,Paralegal,Financial Services,High Net Worth,N,No,10
2241,2242,Elsy,Springell,F,25,243907200000000000,VP Sales,Manufacturing,Mass Customer,N,Yes,21
2242,2243,Lena,Cronshaw,F,76,210038400000000000,Business Systems Development Analyst,Manufacturing,Affluent Customer,N,Yes,7
2243,2244,Sidney,Cargon,M,97,74304000000000000,Software Test Engineer III,Manufacturing,Mass Customer,N,No,5
2244,2245,Elsinore,Banbrook,F,11,325123200000000000,Marketing Manager,Argiculture,Mass Customer,N,No,3
2245,2246,Giraldo,Lacer,M,16,285984000000000000,Database Administrator III,Manufacturing,Mass Customer,N,Yes,13
2246,2247,Gweneth,Wilkins,F,17,790560000000000000,Teacher,Retail,High Net Worth,N,Yes,1
2247,2248,Helsa,Grandisson,F,33,832809600000000000,Software Engineer I,Manufacturing,Mass Customer,N,No,1
2248,2249,Kiele,Caghan,F,7,847670400000000000,Business Systems Development Analyst,Financial Services,Mass Customer,N,No,5
2249,2250,De witt,Gleave,M,72,709516800000000000,Business Systems Development Analyst,Telecommunications,High Net Worth,N,No,7
2250,2251,Leslie,Shotboult,M,68,-327283200000000000,Business Systems Development Analyst,Property,High Net Worth,N,No,19
2251,2252,Darcey,Annis,U,31,1977-7-12,Teacher,IT,High Net Worth,N,Yes,0
2252,2253,Gracie,Kubacki,F,28,-343872000000000000,Office Assistant I,Manufacturing,Affluent Customer,N,Yes,13
2253,2254,Ann,Beek,F,36,-448070400000000000,Programmer Analyst II,Health,Affluent Customer,N,No,18
2254,2255,Iorgo,Krol,M,92,710812800000000000,Dental Hygienist,Health,Affluent Customer,N,Yes,5
2255,2256,Mara,Rosterne,F,28,257299200000000000,Marketing Manager,Retail,Mass Customer,N,No,15
2256,2257,Siward,Corradino,M,27,245548800000000000,Librarian,Entertainment,Mass Customer,N,No,15
2257,2258,Cathy,Powter,F,63,133056000000000000,Account Executive,Retail,High Net Worth,N,No,7
2258,2259,Leanora,Calbert,F,83,930873600000000000,Environmental Specialist,Manufacturing,Affluent Customer,N,No,2
2259,2260,Jarad,Barthropp,M,38,-91324800000000000,Administrative Assistant IV,Argiculture,High Net Worth,N,No,11
2260,2261,Gerome,Monshall,M,81,338342400000000000,Account Representative II,Health,Mass Customer,N,Yes,13
2261,2262,Nyssa,Banister,F,90,451353600000000000,Pharmacist,Health,Mass Customer,N,Yes,2
2262,2263,Lois,Sorel,F,79,539568000000000000,Professor,Argiculture,Mass Customer,N,Yes,21
2263,2264,Tony,Shirley,F,18,80179200000000000,Occupational Therapist,Health,Affluent Customer,N,No,9
2264,2265,Brendan,Vicent,M,55,333676800000000000,Business Systems Development Analyst,Property,Mass Customer,N,Yes,5
2265,2266,Jeth,Tomes,M,74,908064000000000000,Business Systems Development Analyst,Retail,High Net Worth,N,No,1
2266,2267,Andrei,Mulchrone,F,78,-179193600000000000,Business Systems Development Analyst,Manufacturing,Affluent Customer,N,No,14
2267,2268,Wilhelmina,Gothup,F,66,-133660800000000000,Pharmacist,Health,Mass Customer,N,No,19
2268,2269,Beitris,Lamy,F,33,626745600000000000,Product Engineer,Manufacturing,Mass Customer,N,No,9
2269,2270,Augustus,Edleston,M,50,-102902400000000000,Information Systems Manager,Retail,Affluent Customer,N,No,9
2270,2271,King,Hoston,M,96,133488000000000000,Business Systems Development Analyst,Telecommunications,Mass Customer,N,Yes,18
2271,2272,Grete,Hindenburg,F,82,787968000000000000,Internal Auditor,Manufacturing,Mass Customer,N,No,1
2272,2273,Rhetta,Lambrook,F,71,-170726400000000000,Assistant Professor,Manufacturing,Mass Customer,N,Yes,9
2273,2274,Nada,Reinert,F,15,312422400000000000,Budget/Accounting Analyst IV,Manufacturing,Mass Customer,N,Yes,13
2274,2275,Ursulina,Carter,F,77,711504000000000000,Human Resources Assistant II,Financial Services,High Net Worth,N,Yes,8
2275,2276,Stormy,Caveney,F,90,497404800000000000,Desktop Support Technician,Manufacturing,Mass Customer,N,Yes,12
2276,2277,Gillie,Ruben,F,44,-200793600000000000,Cost Accountant,Financial Services,High Net Worth,N,Yes,7
2277,2278,Gerri,Heliet,M,11,243993600000000000,Product Engineer,Health,Affluent Customer,N,Yes,8
2278,2279,Garrett,Szymon,M,42,290649600000000000,Human Resources Assistant II,Health,Mass Customer,N,No,3
2279,2280,Wrennie,Alexandersson,F,93,-287798400000000000,Budget/Accounting Analyst I,Manufacturing,Mass Customer,N,No,9
2280,2281,Valaria,Abrehart,F,56,610761600000000000,Business Systems Development Analyst,Manufacturing,High Net Worth,N,Yes,14
2281,2282,Dominic,Gregoletti,M,81,-405475200000000000,Senior Financial Analyst,Financial Services,Affluent Customer,N,Yes,7
2282,2283,Gaspar,Janaway,M,44,-501638400000000000,Software Consultant,Manufacturing,High Net Worth,N,No,16
2283,2284,Ola,Lenoir,F,83,130204800000000000,Staff Accountant IV,Telecommunications,High Net Worth,N,No,14
2284,2285,Maritsa,Bellison,F,71,120528000000000000,Quality Control Specialist,Health,High Net Worth,N,No,5
2285,2286,Katuscha,Sapsed,F,20,802051200000000000,Staff Scientist,Manufacturing,High Net Worth,N,No,5
2286,2287,Gisela,Partener,F,53,135820800000000000,Human Resources Assistant I,Telecommunications,High Net Worth,N,No,20
2287,2288,Cirillo,Hook,M,63,-178675200000000000,Staff Scientist,Manufacturing,High Net Worth,N,No,8
2288,2289,Kissie,Steanson,F,97,338688000000000000,Research Nurse,Health,Affluent Customer,N,Yes,13
2289,2290,Myca,Standley,M,18,353030400000000000,Account Executive,Manufacturing,Mass Customer,N,Yes,5
2290,2291,Guido,Meynell,M,67,40348800000000000,Accountant IV,Manufacturing,Affluent Customer,N,Yes,4
2291,2292,Christie,MacClure,F,17,896745600000000000,Research Nurse,Health,Mass Customer,N,Yes,2
2292,2293,Engracia,Newcom,F,70,-373075200000000000,Financial Advisor,Financial Services,Affluent Customer,N,No,16
2293,2294,Skipton,Cordie,M,25,550800000000000000,Associate Professor,Manufacturing,Mass Customer,N,No,21
2294,2295,Farris,Hazelby,U,35,1977-7-12,Internal Auditor,IT,Mass Customer,N,Yes,0
2295,2296,Nathalia,Sanger,F,16,1009843200000000000,Geologist IV,Retail,Affluent Customer,N,No,1
2296,2297,Pauletta,Taffee,F,16,60048000000000000,Geological Engineer,Manufacturing,Affluent Customer,N,Yes,19
2297,2298,Brigham,Vyse,M,64,877996800000000000,Environmental Tech,Property,Mass Customer,N,Yes,5
2298,2299,Mahmoud,Dagworthy,M,11,530236800000000000,Computer Systems Analyst I,Property,High Net Worth,N,Yes,7
2299,2300,Cary,Cockerham,M,20,906768000000000000,Business Systems Development Analyst,Financial Services,Mass Customer,N,Yes,3
2300,2301,Ken,Vashchenko,M,66,-100137600000000000,Senior Cost Accountant,Financial Services,Mass Customer,N,Yes,19
2301,2302,Loraine,Beamish,F,43,915840000000000000,Mechanical Systems Engineer,Retail,Mass Customer,N,Yes,4
2302,2303,Alair,Combe,M,22,734659200000000000,Database Administrator IV,Retail,Mass Customer,N,Yes,4
2303,2304,Shelia,Bellew,F,65,-397180800000000000,Business Systems Development Analyst,Manufacturing,Mass Customer,N,Yes,11
2304,2305,Aeriell,Greeding,F,91,458179200000000000,Chief Design Engineer,Financial Services,Affluent Customer,N,Yes,13
2305,2306,Hilary,Tregunna,F,98,-306201600000000000,Paralegal,Financial Services,High Net Worth,N,Yes,9
2306,2307,Corina,Shadwick,F,57,267840000000000000,Desktop Support Technician,Retail,High Net Worth,N,Yes,13
2307,2308,Nancey,Hastie,F,52,-214272000000000000,Paralegal,Financial Services,Mass Customer,N,Yes,17
2308,2309,Herc,McIlhone,M,40,474422400000000000,Accounting Assistant I,Manufacturing,Affluent Customer,N,No,14
2309,2310,Jed,Humpherston,M,12,3456000000000000,Executive Secretary,Manufacturing,High Net Worth,N,Yes,11
2310,2311,Addi,,F,49,603504000000000000,Design Engineer,Health,Mass Customer,N,No,16
2311,2312,Ronnica,Grebner,F,72,303091200000000000,Assistant Manager,Manufacturing,Mass Customer,N,No,18
2312,2313,Christa,Pauley,F,54,-109814400000000000,Chemical Engineer,Manufacturing,Mass Customer,N,No,12
2313,2314,Ravid,Lapenna,M,59,756518400000000000,Registered Nurse,Health,High Net Worth,N,Yes,7
2314,2315,Pernell,MacCheyne,M,25,762480000000000000,Community Outreach Specialist,Financial Services,Affluent Customer,N,No,8
2315,2316,Vernen,Bourgaize,M,79,259286400000000000,Computer Systems Analyst IV,Financial Services,Affluent Customer,N,Yes,11
2316,2317,Alwin,Cuberley,M,97,218764800000000000,Tax Accountant,Health,Mass Customer,N,Yes,16
2317,2318,Willa,Malyan,F,30,573177600000000000,Automation Specialist I,Manufacturing,Mass Customer,N,Yes,6
2318,2319,David,Darrigrand,M,63,483926400000000000,Librarian,Entertainment,High Net Worth,N,No,18
2319,2320,Kaylyn,Throssell,F,14,-127180800000000000,Senior Developer,Manufacturing,Affluent Customer,N,No,16
2320,2321,Libbi,Freeberne,F,27,322790400000000000,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,20
2321,2322,Hazlett,Rosenschein,M,72,706665600000000000,Biostatistician III,Health,Mass Customer,N,Yes,2
2322,2323,Adair,Piser,M,2,578361600000000000,Desktop Support Technician,Property,High Net Worth,N,No,13
2323,2324,Jerrold,Robben,M,44,-107568000000000000,Sales Associate,Manufacturing,Mass Customer,N,Yes,16
2324,2325,Emmett,Whatsize,M,50,-188956800000000000,Database Administrator IV,Retail,High Net Worth,N,Yes,12
2325,2326,Trev,Boothebie,M,64,-111369600000000000,Programmer Analyst I,Retail,High Net Worth,N,No,14
2326,2327,Alie,Sowle,F,19,-212803200000000000,Budget/Accounting Analyst II,Manufacturing,Affluent Customer,N,No,6
2327,2328,Gayler,Shackle,M,63,518140800000000000,Dental Hygienist,Health,Mass Customer,N,Yes,8
2328,2329,Donny,Stiven,F,7,-379814400000000000,Computer Systems Analyst II,IT,Affluent Customer,N,No,20
2329,2330,Claresta,Bonnor,F,5,632534400000000000,Account Coordinator,Property,Mass Customer,N,No,9
2330,2331,Marybelle,Antal,F,48,-212284800000000000,Database Administrator III,Financial Services,Mass Customer,N,Yes,10
2331,2332,Jeff,Goodere,M,99,230342400000000000,Developer III,Property,High Net Worth,N,Yes,10
2332,2333,Ives,Adolfson,M,82,-116899200000000000,Structural Analysis Engineer,Financial Services,Mass Customer,N,Yes,10
2333,2334,Zebulen,Hefford,M,30,826934400000000000,Food Chemist,Health,Affluent Customer,N,No,5
2334,2335,Payton,Sheach,U,42,1977-7-12,Account Executive,IT,Mass Customer,N,No,0
2335,2336,Karney,Labrone,M,59,254016000000000000,Dental Hygienist,Health,Affluent Customer,N,No,17
2336,2337,Odilia,Bick,F,47,947548800000000000,Programmer Analyst II,Health,Mass Customer,N,No,1
2337,2338,Clarie,Hackworth,F,13,533520000000000000,Programmer Analyst IV,Manufacturing,Mass Customer,N,No,5
2338,2339,Damien,Haddeston,M,3,-347500800000000000,Web Designer II,Property,Affluent Customer,N,Yes,16
2339,2340,Joachim,Amer,M,33,259977600000000000,Research Assistant IV,Health,Mass Customer,N,Yes,16
2340,2341,Caterina,Scedall,U,41,1977-7-12,Web Designer II,IT,Mass Customer,N,Yes,0
2341,2342,Clara,Jakel,F,87,937526400000000000,Business Systems Development Analyst,Manufacturing,Mass Customer,N,No,2
2342,2343,Wilhelm,Corteis,M,6,-340070400000000000,Nurse Practicioner,Argiculture,High Net Worth,N,Yes,5
2343,2344,Wat,Robelin,M,93,731203200000000000,Nurse,Financial Services,Mass Customer,N,Yes,7
2344,2345,Arden,Godard,F,50,521769600000000000,Systems Administrator I,Retail,Affluent Customer,N,Yes,3
2345,2346,Joey,Scheffler,M,89,306288000000000000,Information Systems Manager,Manufacturing,Mass Customer,N,Yes,4
2346,2347,L;urette,Annott,F,79,-404870400000000000,Programmer Analyst I,Manufacturing,High Net Worth,N,No,11
2347,2348,Keeley,Winslet,F,2,-383443200000000000,Web Designer IV,Manufacturing,Mass Customer,N,No,16
2348,2349,Julee,Garwell,F,23,289440000000000000,Executive Secretary,Telecommunications,High Net Worth,N,No,3
2349,2350,Lorinda,Malpass,F,32,-340675200000000000,Nurse Practicioner,Manufacturing,Mass Customer,N,Yes,14
2350,2351,Felicity,Beirne,F,35,700617600000000000,Assistant Professor,Retail,Affluent Customer,N,Yes,10
2351,2352,Cilka,Dabbes,F,76,56937600000000000,Statistician II,Manufacturing,Mass Customer,N,Yes,13
2352,2353,Lyn,Luquet,M,93,283564800000000000,Health Coach IV,Health,Affluent Customer,N,Yes,12
2353,2354,Tammie,Fisbey,F,99,-348278400000000000,Product Engineer,Retail,Mass Customer,N,No,17
2354,2355,Shaughn,,M,87,756259200000000000,Operator,Manufacturing,Mass Customer,N,Yes,4
2355,2356,Arluene,Manchester,F,58,787622400000000000,Geological Engineer,Manufacturing,Affluent Customer,N,No,3
2356,2357,Lisette,Mingardi,F,39,-227664000000000000,Civil Engineer,Manufacturing,Mass Customer,N,No,6
2357,2358,Ave,Peatt,M,26,-336787200000000000,Senior Sales Associate,Retail,High Net Worth,N,Yes,15
